job_title,salary_estimate,rating,company_name,location,headquarters,size,ownership_type,industry,sector,revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadloop,spark,aws,tableau,big_data,job_simp,seniority
Data Scientist,90-109 ,2.9,GNS Healthcare,"Cambridge, MA","Cambridge, MA",51 to 200 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),90,109,99, MA,true,20,false,false,false,false,true,false,true,data scientist,false
Data Engineer,99-132 ,5.0,Phantom AI,"Burlingame, CA","Burlingame, CA",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,99,132,115, CA,true,4,true,false,false,false,false,false,false,data engineer,false
Data Scientist,99-132 ,4.0,Noblis,"Reston, VA","Reston, VA",1001 to 5000 employees,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),99,132,115, VA,true,24,true,false,true,true,true,true,false,data scientist,false
Data Scientist,99-132 ,3.6,Spring Health,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,99,132,115, NY,true,4,true,true,false,false,false,false,false,data scientist,false
Software Engineer - Data Science,99-132 ,4.0,ClearEdge,"Annapolis Junction, MD","Annapolis Junction, MD",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),99,132,115, MD,true,18,true,true,true,true,false,false,true,na,false
Data Analyst/Engineer,99-132 ,3.2,AllianceBernstein,"Nashville, TN","New York, NY",1001 to 5000 employees,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),99,132,115, TN,false,53,true,true,false,false,false,false,false,analyst,false
NGS Scientist,99-132 ,5.0,Arsenal Biosciences,"South San Francisco, CA","South San Francisco, CA",51 to 200 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,99,132,115, CA,true,1,false,true,false,false,false,false,false,na,false
Data Engineer,99-132 ,4.8,GetWellNetwork,"Bethesda, MD","Bethesda, MD",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),99,132,115, MD,true,20,true,false,false,false,false,false,false,data engineer,false
Data Scientist,99-132 ,4.5,TACG Solutions,"Dayton, OH","Beavercreek, OH",51 to 200 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,99,132,115, OH,false,14,true,true,false,false,false,true,false,data scientist,false
Senior Data Engineer,99-132 ,4.7,Scoop,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99,132,115, CA,true,5,true,false,false,true,false,false,false,data engineer,false
Senior Data Scientist,99-132 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),99,132,115, VA,false,8,true,true,false,false,true,false,false,data scientist,false
Data Engineer,99-132 ,4.2,IZEA,"Winter Park, FL","Winter Park, FL",51 to 200 employees,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),99,132,115, FL,true,14,true,true,true,true,true,false,false,data engineer,false
Business Intelligence Analyst,99-132 ,3.4,Montway Inc,"Schaumburg, IL","Schaumburg, IL",51 to 200 employees,Company - Private,Shipping,Transportation & Logistics,Unknown / Non-Applicable,99,132,115, IL,true,14,true,true,false,false,false,true,false,analyst,false
Sr. ML/Data Scientist - AI/NLP/Chatbot,99-132 ,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 to 10000 employees,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),99,132,115, CA,false,24,true,true,false,true,true,false,false,data scientist,false
Data Scientist,90-109 ,4.7,1904labs,"Saint Louis, MO","Saint Louis, MO",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,90,109,99, MO,true,4,true,false,false,true,false,false,false,data scientist,false
Data Scientist,90-109 ,3.6,XSELL Technologies,"Chicago, IL","Chicago, IL",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99, IL,true,6,true,false,false,false,false,false,false,data scientist,false
Data Engineer,90-109 ,4.2,IZEA,"Winter Park, FL","Winter Park, FL",51 to 200 employees,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),90,109,99, FL,true,14,true,true,true,true,true,false,false,data engineer,false
Sr. ML/Data Scientist - AI/NLP/Chatbot,90-109 ,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 to 10000 employees,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),90,109,99, CA,false,24,true,true,false,true,true,false,false,data scientist,false
Data Scientist,90-109 ,5.0,Notion Labs,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99, CA,true,4,false,false,false,false,false,false,false,data scientist,false
Senior Data Analyst,101-165 ,4.2,Autodesk,"San Francisco, CA","Herndon, VA",5001 to 10000 employees,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),101,165,133, CA,false,52,true,false,true,true,false,true,true,analyst,false
Senior Data Engineer,90-109 ,4.9,Lendio,"Lehi, UT","Lehi, UT",201 to 500 employees,Company - Private,Lending,Finance,$50 to $100 million (USD),90,109,99, UT,true,9,true,false,true,true,true,false,true,data engineer,false
Data Engineer,90-109 ,4.4,Direct Agents,"Culver City, CA","New York, NY",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),90,109,99, CA,false,17,true,true,false,false,false,false,false,data engineer,false
Data Scientist,90-109 ,3.3,NAVEX Global,"Lake Oswego, OR","Lake Oswego, OR",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),90,109,99, OR,true,8,true,false,false,true,false,true,false,data scientist,false
Senior Data Engineer,90-109 ,4.9,Lendio,"Lehi, UT","Lehi, UT",201 to 500 employees,Company - Private,Lending,Finance,$50 to $100 million (USD),90,109,99, UT,true,9,true,false,true,true,true,false,true,data engineer,false
Data Scientist,90-109 ,4.2,Upstart,"San Mateo, CA","San Mateo, CA",201 to 500 employees,Company - Private,Lending,Finance,Unknown / Non-Applicable,90,109,99, CA,true,8,true,false,false,false,false,false,false,data scientist,false
Data Analyst,90-109 ,4.5,Envision LLC,"San Francisco, CA","Saint Louis, MO",201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),90,109,99, CA,false,26,true,false,true,true,false,true,true,analyst,false
Data Engineer,90-109 ,4.8,AppLovin,"Palo Alto, CA","Palo Alto, CA",201 to 500 employees,Company - Private,Video Games,Media,Unknown / Non-Applicable,90,109,99, CA,true,8,false,true,true,true,false,false,true,data engineer,false
Data Integration and Modeling Engineer,90-109 ,3.8,ISO New England,"Holyoke, MA","Holyoke, MA",501 to 1000 employees,Nonprofit Organization,Utilities,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,90,109,99, MA,true,23,false,true,false,false,false,false,false,na,false
Tableau Data Engineer 20-0117,90-109 ,3.7,Relativity,"Chicago, IL","Chicago, IL",1001 to 5000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90,109,99, IL,true,19,false,true,false,true,false,true,false,data engineer,false
Senior Data Scientist,90-109 ,3.3,Tempo Automation,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 million (USD),90,109,99, CA,true,7,true,false,true,true,true,true,true,data scientist,false
AI Data Scientist,90-109 ,3.3,MITRE,"McLean, VA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),90,109,99, VA,false,62,true,false,false,false,false,false,false,data scientist,false
Machine Learning Engineer,90-109 ,5.0,"Expedition Technology, Inc.","Herndon, VA","Dulles, VA",1 to 50 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),90,109,99, VA,false,7,true,true,false,false,false,false,false,mle,false
Research Scientist Patient Preferences (Remote),90-109 ,3.8,Evidera,"Bethesda, MD","Bethesda, MD",501 to 1000 employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),90,109,99, MD,true,7,false,true,false,false,false,false,false,na,false
Data Scientist,90-109 ,3.4,Plymouth Rock Assurance,"Woodbridge, NJ","Boston, MA",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),90,109,99, NJ,false,38,false,true,false,false,false,false,false,data scientist,false
Scientist - Biomarker and Flow Cytometry,90-109 ,2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),90,109,99, CA,true,14,false,false,false,false,false,false,false,na,false
Analytics Manager,90-109 ,4.4,OneMagnify,"Dearborn, MI","Detroit, MI",201 to 500 employees,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90,109,99, MI,false,53,false,true,false,false,false,true,false,manager,false
Data Scientist,90-109 ,2.9,SPECTRUM,"Maryland Heights, MO","Stamford, CT",10000+ employees,Subsidiary or Business Segment,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),90,109,99, MO,false,4,true,true,true,false,false,false,true,data scientist,false
Staff Scientist- Upstream PD,90-109 ,2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),90,109,99, MD,true,59,false,false,false,false,false,false,false,na,false
Data Engineer,90-109 ,4.2,Procore Technologies,"Carpinteria, CA","Carpinteria, CA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90,109,99, CA,true,18,true,true,true,true,true,false,false,data engineer,false
Sr Scientist - Extractables & Leachables,90-109 ,3.5,Ritedose,"Columbia, SC","Columbia, SC",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),90,109,99, SC,true,25,false,true,false,false,false,false,false,na,false
ELISA RESEARCH SCIENTIST (CV-15),90-109 ,0.0,Covid-19 Search Partners,"Hauppauge, NY",-1,-1,-1,-1,-1,-1,90,109,99, NY,false,-1,false,false,false,false,false,false,false,na,false
Sr Data Scientist,90-109 ,4.2,bioMérieux,"Saint Louis, MO","Marcy-l'Etoile, France",10000+ employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),90,109,99, MO,false,57,true,true,false,false,false,false,false,data scientist,false
Data Scientist,101-165 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),101,165,133, VA,false,8,true,true,false,false,true,false,false,data scientist,false
Experienced Data Scientist,101-165 ,4.4,Guzman & Griffin Technologies (GGTI),"Washington, DC","Mays Landing, NJ",1 to 50 employees,Company - Private,Federal Agencies,Government,Unknown / Non-Applicable,101,165,133, DC,false,23,true,true,true,true,false,true,false,data scientist,false
Machine Learning Engineer,101-165 ,0.0,Radical Convergence,"Reston, VA",-1,-1,-1,-1,-1,-1,101,165,133, VA,false,-1,true,false,false,false,false,false,false,mle,false
Data Scientist,101-165 ,3.5,Leidos,"Fort Meade, MD","Reston, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),101,165,133, MD,false,51,false,false,false,false,true,false,true,data scientist,false
Data Scientist,101-165 ,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),101,165,133, CA,true,14,true,false,false,true,true,false,true,data scientist,false
Say Business Data Analyst,101-165 ,4.1,Shelter Insurance,"Columbia, MO","Columbia, MO",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),101,165,133, MO,true,74,true,true,false,false,true,true,false,analyst,false
Geospatial Data Scientist,101-165 ,3.5,Maxar Technologies,"Chantilly, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),101,165,133, VA,false,-1,false,false,false,false,false,false,false,data scientist,false
Data Analyst,101-165 ,2.7,USAC,"Washington, DC","Washington, DC",501 to 1000 employees,Nonprofit Organization,Telecommunications Services,Telecommunications,$25 to $50 million (USD),101,165,133, DC,true,23,true,true,false,false,false,false,false,analyst,false
Computational Scientist,101-165 ,3.4,General Dynamics Information Technology,"Vicksburg, MS","Fairfax, VA",10000+ employees,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),101,165,133, MS,false,24,false,false,false,false,false,false,false,na,false
Data Scientist,101-165 ,4.4,Offerpad,"Chandler, AZ","Chandler, AZ",201 to 500 employees,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,101,165,133, AZ,true,5,true,true,false,false,false,false,false,data scientist,false
Senior Data Analyst,101-165 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),101,165,133, CA,false,38,true,false,true,true,false,false,true,analyst,false
Sr Data Analyst,101-165 ,2.3,United BioSource,"Blue Bell, PA","Blue Bell, PA",1001 to 5000 employees,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),101,165,133, PA,true,17,false,true,false,false,false,true,false,analyst,false
Data Scientist,101-165 ,3.4,Kelly,"Chicago, IL","Troy, MI",5001 to 10000 employees,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),101,165,133, IL,false,74,false,true,false,false,false,false,false,data scientist,false
"Machine Learning Scientist - Bay Area, CA",101-165 ,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,101,165,133, CA,false,5,true,false,false,false,true,false,false,mle,false
Data Scientist,101-165 ,4.7,C3.ai,"Redwood City, CA","Redwood City, CA",201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),101,165,133, CA,true,11,true,true,false,false,false,false,false,data scientist,false
Senior Data Scientist - Algorithms,101-165 ,3.9,Quartet Health,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,101,165,133, NY,true,6,true,false,true,false,false,false,false,data scientist,false
Data Analyst,101-165 ,3.3,Midland Credit Management,"San Diego, CA","San Diego, CA",1001 to 5000 employees,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$1 to $2 billion (USD),101,165,133, CA,true,67,true,true,false,false,false,false,false,analyst,false
Senior Data & Machine Learning Scientist,101-165 ,3.3,Tempus Labs,"Chicago, IL","Chicago, IL",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,101,165,133, IL,true,5,true,false,false,false,true,false,false,mle,false
Data Engineer,101-165 ,4.4,Resurgent Capital Services,"Cincinnati, OH","Greenville, SC",201 to 500 employees,Company - Private,Venture Capital & Private Equity,Finance,$50 to $100 million (USD),101,165,133, OH,false,22,true,true,false,false,true,false,false,data engineer,false
"Data Scientist - Statistics, Early Career",56-97 ,3.7,PNNL,"Richland, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),56,97,76, WA,true,55,false,true,false,false,false,false,false,data scientist,false
Data Scientist,56-97 ,3.5,Buckman,"Memphis, TN","Memphis, TN",1001 to 5000 employees,Company - Private,Chemical Manufacturing,Manufacturing,$500 million to $1 billion (USD),56,97,76, TN,true,75,true,false,true,false,false,false,false,data scientist,false
Machine Learning Engineer,56-97 ,3.6,Buckman,"Memphis, TN","Arlington, VA",501 to 1000 employees,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),56,97,76, TN,false,53,true,false,false,false,false,false,false,mle,false
Research Scientist - Patient-Centered Research (Remote),56-97 ,3.8,Evidera,"Bethesda, MD","Bethesda, MD",501 to 1000 employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56,97,76, MD,true,7,false,true,false,false,false,false,false,na,false
Jr. Business Data Analyst (position added 6/12/2020),56-97 ,4.7,webfx.com,"Harrisburg, PA","Harrisburg, PA",201 to 500 employees,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),56,97,76, PA,true,23,false,true,false,false,false,false,false,analyst,false
Sr. Data Scientist II,56-97 ,3.5,Argo Group US,"New York, NY","Hamilton, Bermuda",1001 to 5000 employees,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),56,97,76, NY,false,72,true,false,true,true,true,false,false,data scientist,false
Data Scientist,56-97 ,3.3,BWX Technologies,"Oak Ridge, TN","Lynchburg, VA",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),56,97,76, TN,false,170,true,false,false,false,false,false,false,data scientist,false
Senior Data Analyst,56-97 ,3.9,Life360,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,56,97,76, CA,true,12,true,false,false,false,false,true,false,analyst,false
Lead Data Scientist,56-97 ,3.7,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),56,97,76, MA,false,169,true,false,true,true,true,false,false,data scientist,false
Production Engineer - Statistics/Data Analysis,56-97 ,3.9,Natera,"San Carlos, CA","San Carlos, CA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56,97,76, CA,true,16,true,true,false,false,true,false,false,na,false
Statistical Scientist,56-97 ,4.0,Genentech,"South San Francisco, CA","South San Francisco, CA",10000+ employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56,97,76, CA,true,44,true,true,false,false,true,false,false,na,false
Computational Behavioral Scientist,56-97 ,4.2,Ntrepid,"Herndon, VA","Herndon, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),56,97,76, VA,true,10,true,false,false,false,false,false,false,na,false
Principal Data Scientist - Machine Learning,56-97 ,3.6,Constant Contact,"Waltham, MA","Waltham, MA",Unknown,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,56,97,76, MA,true,25,true,true,true,true,true,false,true,data scientist,false
Principal Machine Learning Scientist,56-97 ,4.7,Sage Intacct,"San Francisco, CA","San Jose, CA",501 to 1000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,56,97,76, CA,false,21,true,false,false,false,false,false,false,mle,false
Data Engineer,56-97 ,4.1,Shape Security,"Santa Clara, CA","Mountain View, CA",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,56,97,76, CA,false,9,true,false,false,false,true,false,true,data engineer,false
Principal Data Scientist,56-97 ,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56,97,76, MD,false,107,true,true,false,false,false,false,false,data scientist,false
Data Scientist,56-97 ,5.0,SkillSoniq,"San Francisco, CA","Jersey City, NJ",Unknown,Company - Public,-1,-1,Unknown / Non-Applicable,56,97,76, CA,false,-1,true,false,false,false,false,false,false,data scientist,false
Senior Data Scientist - R&D Oncology,56-97 ,4.0,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56,97,76, NY,false,107,true,false,false,false,false,false,false,data scientist,false
Data Scientist,56-97 ,4.3,Joby Aviation,"San Carlos, CA","Santa Cruz, CA",51 to 200 employees,Company - Private,-1,-1,Unknown / Non-Applicable,56,97,76, CA,false,-1,true,true,false,true,true,false,true,data scientist,false
"Health Plan Data Analyst, Sr",56-97 ,3.8,Cook Children's Health Care System,"Fort Worth, TX","Fort Worth, TX",5001 to 10000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),56,97,76, TX,true,102,false,false,false,false,false,false,false,analyst,false
"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",56-97 ,3.8,Rubius Therapeutics,"Smithfield, RI","Cambridge, MA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56,97,76, RI,false,7,false,false,false,false,false,false,false,director,false
Analytics - Business Assurance Data Analyst,56-97 ,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,Company - Private,Lending,Finance,$100 to $500 million (USD),56,97,76, IA,true,28,false,true,false,false,false,true,false,analyst,false
Data Scientist,79-106 ,3.4,Spectrum Communications and Consulting,"Chicago, IL","Chicago, IL",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),79,106,92, IL,true,28,false,false,false,false,false,false,false,data scientist,false
Data Scientist,79-106 ,4.1,Coverent,"McLean, VA","McLean, VA",51 to 200 employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),79,106,92, VA,true,12,true,true,false,false,false,false,false,data scientist,false
Machine Learning Engineer,79-106 ,3.7,Mteq,"Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),79,106,92, VA,false,66,true,false,false,false,false,false,false,mle,false
Data Engineer,79-106 ,4.4,Rocket Lawyer,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79,106,92, CA,true,12,true,true,true,false,false,false,true,data engineer,false
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",79-106 ,3.9,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79,106,92, MA,false,24,false,false,false,false,false,false,false,data scientist,false
Data Engineer,79-106 ,3.6,Alion Science & Technology,"Linthicum Heights, MD","Mc Lean, VA",1001 to 5000 employees,Company - Private,Research & Development,Business Services,$1 to $2 billion (USD),79,106,92, MD,false,19,true,true,false,false,true,false,true,data engineer,false
Data Science Instructor,79-106 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),79,106,92, VA,false,8,false,true,false,false,false,false,false,na,false
Senior Business Intelligence Analyst,79-106 ,3.7,Protolabs,"Maple Plain, MN","Maple Plain, MN",1001 to 5000 employees,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),79,106,92, MN,true,21,false,false,false,false,false,false,false,analyst,false
In-Line Inspection Data Analyst,79-106 ,2.9,Quest Integrity,"Tulsa, OK","Kent, WA",201 to 500 employees,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),79,106,92, OK,false,24,false,true,false,false,false,false,false,analyst,false
Data Scientist - TS/SCI FSP or CI Required,79-106 ,5.0,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD",1 to 50 employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),79,106,92, MD,false,9,true,false,false,true,false,false,true,data scientist,false
Data Scientist,79-106 ,3.4,Dice.com,"Newton, MA","Denver, CO",201 to 500 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),79,106,92, MA,false,30,true,true,false,false,true,false,false,data scientist,false
Senior Data Scientist,79-106 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),79,106,92, VA,false,-1,true,true,false,false,false,false,true,data scientist,false
Data Scientist - TS/SCI Required,79-106 ,5.0,Phoenix Operations Group,"Baltimore, MD","Woodbine, MD",1 to 50 employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),79,106,92, MD,false,9,true,false,false,true,false,false,true,data scientist,false
Data Science Software Engineer,79-106 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,79,106,92, MA,true,8,true,false,false,false,false,false,false,na,false
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,79-106 ,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),79,106,92, OK,false,73,true,true,false,false,false,false,false,na,false
AI Ops Data Scientist,79-106 ,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79,106,92, MD,false,107,true,false,true,true,true,false,false,data scientist,false
"Intelligence Data Analyst, Senior",79-106 ,4.3,The Buffalo Group,"Fort Belvoir, VA","Reston, VA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),79,106,92, VA,false,10,true,false,false,false,false,false,false,analyst,false
Analytics Manager - Data Mart,79-106 ,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),79,106,92, CA,true,24,false,false,false,false,false,true,false,manager,false
Data Modeler (Analytical Systems),79-106 ,3.7,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),79,106,92, MA,false,169,false,true,true,true,false,false,true,na,false
Data Scientist,80-132 ,4.2,UST Global,"Atlanta, GA","Aliso Viejo, CA",10000+ employees,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),80,132,106, GA,false,21,true,true,true,true,true,false,true,data scientist,false
"Senior Machine Learning Scientist - Bay Area, CA",79-106 ,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,79,106,92, CA,false,5,true,false,false,false,true,false,false,mle,false
Report Writer-Data Analyst,79-106 ,3.1,Security Finance Corporation of Spartanburg,"Spartanburg, SC","Spartanburg, SC",1001 to 5000 employees,Company - Private,Lending,Finance,Unknown / Non-Applicable,79,106,92, SC,true,65,false,false,false,false,false,false,false,analyst,false
Data Scientist/Machine Learning,71-123 ,4.3,PulsePoint,"New York, NY","New York, NY",51 to 200 employees,Company - Private,Internet,Information Technology,$100 to $500 million (USD),71,123,97, NY,true,9,true,false,true,true,false,false,true,data scientist,false
Data Scientist - Risk,71-123 ,4.2,LSQ,"Orlando, FL","Orlando, FL",51 to 200 employees,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),71,123,97, FL,true,24,true,true,true,true,true,true,true,data scientist,false
Data Engineer,71-123 ,4.4,Resurgent Capital Services,"Cincinnati, OH","Greenville, SC",201 to 500 employees,Company - Private,Venture Capital & Private Equity,Finance,$50 to $100 million (USD),71,123,97, OH,false,22,true,true,false,false,true,false,false,data engineer,false
